"ID","VALUE","weighted_pixels","hectares","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE"
"101900070303",1167,196.389995610341,17.6750996049307,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101900070303",1170,11076.5197524205,996.886777717844,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070303",1171,2.99999993294477,0.26999999396503,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137
"101900070303",1175,12.9999997094274,1.16999997384846,"Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,161,-9999,32,80,20,-9999,"II-C",0,197,255,0,0.772549,1
"101900070303",1176,2778.01993790641,250.021794411577,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101900070303",1177,10.9999997541308,0.989999977871776,"Inter-Mountain Basins Greasewood Flat","Shrubland",204,-9999,-9999,204,100,-9999,-9999,"V-A",225,225,225,0.882353,0.882353,0.882353
"101900070303",1178,2949.64993407018,265.468494066317,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101900070303",1179,5.99999986588955,0.539999987930059,"Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,-9999,80,62,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902
"101900070304",11,63.0599985904992,5.67539987314492,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101900070304",387,5.99999986588955,0.539999987930059,"Western Great Plains Foothill and Piedmont Grassland","Grassland",12,79,-9999,10,87,13,-9999,"II-B",137,205,102,0.537255,0.803922,0.4
"101900070304",1144,0.999999977648258,0.0899999979883432,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101900070304",1145,1.99999995529652,0.179999995976686,"Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",78,78,78,0.305882,0.305882,0.305882
"101900070304",1146,169.799996204674,15.2819996584207,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101900070304",1147,228.839994885027,20.5955995396525,"Colorado Plateau Pinyon-Juniper Woodland","Conifer",430,194,2245,126,29,65,6,"III-B",205,170,102,0.803922,0.666667,0.4
"101900070304",1148,6.99999984353781,0.629999985918403,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,-9999,-9999,385,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101900070304",1150,10006.7697763313,900.609279869813,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101900070304",1151,89.4499980006367,8.0504998200573,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101900070304",1152,16627.3496283498,1496.46146655148,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101900070304",1153,3.99999991059303,0.359999991953373,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101900070304",1156,339.819992404431,30.5837993163988,"Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",435,200,1930,128,29,64,7,"III-B",183,138,46,0.717647,0.541176,0.180392
"101900070304",1157,1150.96997427382,103.587297684643,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101900070304",1161,436.359990246594,39.2723991221935,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101900070304",1163,8.2099998164922,0.738899983484298,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101900070304",1165,6.99999984353781,0.629999985918403,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,171,-9999,39,77,23,-9999,"III-A",115,255,223,0.45098,1,0.87451
"101900070304",1167,88.999998010695,8.00999982096255,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101900070304",1170,14052.6196858995,1264.73577173095,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070304",1176,16370.9196340814,1473.38276706733,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101900070304",1178,2926.95993457735,263.426394111961,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101900070305",11,551.139987681061,49.6025988912955,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101900070305",387,63.699998576194,5.73299987185746,"Western Great Plains Foothill and Piedmont Grassland","Grassland",12,79,-9999,10,87,13,-9999,"II-B",137,205,102,0.537255,0.803922,0.4
"101900070305",389,247.999994456768,22.3199995011091,"Southern Colorado Plateau Sand Shrubland","Shrubland",220,-9999,-9999,220,100,-9999,-9999,"V-A",134,219,24,0.52549,0.858824,0.094118
"101900070305",1144,2.99999993294477,0.26999999396503,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101900070305",1146,96.7999978363514,8.71199980527163,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101900070305",1147,320.839992828667,28.87559935458,"Colorado Plateau Pinyon-Juniper Woodland","Conifer",430,194,2245,126,29,65,6,"III-B",205,170,102,0.803922,0.666667,0.4
"101900070305",1149,55.9999987483025,5.03999988734722,"Rocky Mountain Lodgepole Pine Forest","Conifer",152,-9999,640,123,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101900070305",1150,12095.2897296492,1088.57607566843,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101900070305",1151,276.739993814379,24.9065994432941,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101900070305",1152,24366.6594553627,2192.99935098264,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101900070305",1153,11.0699997525662,0.99629997773096,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101900070305",1156,888.17998014763,79.9361982132867,"Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",435,200,1930,128,29,64,7,"III-B",183,138,46,0.717647,0.541176,0.180392
"101900070305",1157,1536.60996565409,138.294896908868,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101900070305",1161,119.959997318685,10.7963997586817,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101900070305",1163,35.869999198243,3.22829992784187,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101900070305",1165,3.99999991059303,0.359999991953373,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,171,-9999,39,77,23,-9999,"III-A",115,255,223,0.45098,1,0.87451
"101900070305",1167,51.9999988377094,4.67999989539385,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101900070305",1170,6947.04984472133,625.23448602492,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070305",1176,452.079989895225,40.6871990905702,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101900070305",1178,2100.17995305732,189.016195775159,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101900070402",11,21.9999995082617,1.97999995574355,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101900070402",31,0.999999977648258,0.0899999979883432,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",191,191,191,0.74902,0.74902,0.74902
"101900070402",879,18.9999995753169,1.70999996177852,"Rocky Mountain Aspen Forest and Woodland","Hardwood",163,-9999,-9999,163,100,-9999,-9999,"IV-B",255,255,115,1,1,0.45098
"101900070402",881,811.659981857985,73.0493983672187,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,-9999,-9999,216,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101900070402",883,558.529987515882,50.2676988764293,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1
"101900070402",884,416.739990685135,37.5065991616622,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",165,49,19,13,8,26,66,"I-B",168,56,0,0.658824,0.219608,0
"101900070402",891,74.9999983236194,6.74999984912574,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101900070402",892,2481.03994454443,223.293595008999,"Inter-Mountain Basins Big Sagebrush Shrubland-Wyoming Big Sagebrush","Shrubland",98,-9999,-9999,98,100,-9999,-9999,"IV-A",255,163,180,1,0.639216,0.705882
"101900070402",894,164.849996315315,14.8364996683784,"Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany","Shrubland",89,-9999,-9999,89,100,-9999,-9999,"IV-A",137,68,101,0.537255,0.266667,0.396078
"101900070402",895,19.9999995529652,1.79999995976686,"Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany","Shrubland",106,-9999,-9999,106,100,-9999,-9999,"IV-B",137,25,135,0.537255,0.098039,0.529412
"101900070402",898,25547.5594289675,2299.28034860708,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",86,-9999,-9999,86,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070402",899,13.9999996870756,1.25999997183681,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",448,-9999,-9999,448,100,-9999,-9999,"V-A",194,158,215,0.760784,0.619608,0.843137
"101900070402",900,1.99999995529652,0.179999995976686,"Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,-9999,-9999,25,100,-9999,-9999,"II-C",185,174,211,0.72549,0.682353,0.827451
"101900070402",905,2338.31994773448,210.448795296103,"Rocky Mountain Montane Riparian Systems","Riparian",271,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101900070402",907,1.99999995529652,0.179999995976686,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",207,53,138,32,16,60,24,"I-C",214,112,0,0.839216,0.439216,0
"101900070402",1144,1.99999995529652,0.179999995976686,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101900070402",1146,107.859997589141,9.7073997830227,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101900070402",1147,10.9999997541308,0.989999977871776,"Colorado Plateau Pinyon-Juniper Woodland","Conifer",430,194,2245,126,29,65,6,"III-B",205,170,102,0.803922,0.666667,0.4
"101900070402",1148,177.409996034577,15.966899643112,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,-9999,-9999,385,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101900070402",1149,3160.75992935151,284.468393641636,"Rocky Mountain Lodgepole Pine Forest","Conifer",152,-9999,640,123,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101900070402",1150,17513.7196085379,1576.23476476841,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101900070402",1151,1437.39996787161,129.365997108445,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101900070402",1152,18659.6895829234,1679.37206246311,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101900070402",1153,126.009997183457,11.3408997465111,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101900070402",1155,33.1799992583692,2.98619993325323,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",499,202,-9999,144,29,71,-9999,"III-B",227,223,162,0.890196,0.87451,0.635294
"101900070402",1157,1622.41996373609,146.017796736248,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101900070402",1158,0.999999977648258,0.0899999979883432,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",229,78,-9999,58,25,75,-9999,"III-A",191,19,230,0.74902,0.07451,0.901961
"101900070402",1161,1924.85995697603,173.237396127842,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101900070402",1163,9.04999979771674,0.814499981794506,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101900070402",1165,0.999999977648258,0.0899999979883432,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,171,-9999,39,77,23,-9999,"III-A",115,255,223,0.45098,1,0.87451
"101900070402",1167,8413.24981194921,757.192483075429,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101900070402",1170,2426.55994576216,218.390395118594,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070402",1171,1.99999995529652,0.179999995976686,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137
"101900070402",1176,10956.2997551076,986.066977959685,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101900070402",1178,4876.92989099212,438.923690189291,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101900070402",1179,1.99999995529652,0.179999995976686,"Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,-9999,80,62,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902
"101900070404",11,7.99999982118607,0.719999983906746,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101900070404",879,49.7099988888949,4.47389990000054,"Rocky Mountain Aspen Forest and Woodland","Hardwood",163,-9999,-9999,163,100,-9999,-9999,"IV-B",255,255,115,1,1,0.45098
"101900070404",881,1525.13996591046,137.262596931942,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,-9999,-9999,216,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101900070404",883,762.579982955009,68.6321984659508,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1
"101900070404",884,6258.73986010626,563.286587409563,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",165,49,19,13,8,26,66,"I-B",168,56,0,0.658824,0.219608,0
"101900070404",885,0.999999977648258,0.0899999979883432,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",333,-9999,-9999,333,100,-9999,-9999,"V-A",211,255,190,0.827451,1,0.745098
"101900070404",888,6.83999984711409,0.615599986240268,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",229,78,-9999,58,25,75,-9999,"III-A",191,19,230,0.74902,0.07451,0.901961
"101900070404",889,12.9999997094274,1.16999997384846,"Inter-Mountain Basins Mat Saltbush Shrubland","Shrubland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",11,190,127,0.043137,0.745098,0.498039
"101900070404",891,903.519979804754,81.3167981824279,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101900070404",892,19385.6095666979,1744.70486100281,"Inter-Mountain Basins Big Sagebrush Shrubland-Wyoming Big Sagebrush","Shrubland",98,-9999,-9999,98,100,-9999,-9999,"IV-A",255,163,180,1,0.639216,0.705882
"101900070404",894,330.319992616773,29.7287993355095,"Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany","Shrubland",89,-9999,-9999,89,100,-9999,-9999,"IV-A",137,68,101,0.537255,0.266667,0.396078
"101900070404",895,62.9999985918403,5.66999987326562,"Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany","Shrubland",106,-9999,-9999,106,100,-9999,-9999,"IV-B",137,25,135,0.537255,0.098039,0.529412
"101900070404",898,19827.8595568128,1784.50736011315,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",86,-9999,-9999,86,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070404",900,27.1199993938208,2.44079994544387,"Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,-9999,-9999,25,100,-9999,-9999,"II-C",185,174,211,0.72549,0.682353,0.827451
"101900070404",901,0.999999977648258,0.0899999979883432,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",66,-9999,-9999,66,100,-9999,-9999,"IV-A",171,205,102,0.670588,0.803922,0.4
"101900070404",905,2495.56994421966,224.60129497977,"Rocky Mountain Montane Riparian Systems","Riparian",271,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101900070404",907,23.9999994635582,2.15999995172024,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",207,53,138,32,16,60,24,"I-C",214,112,0,0.839216,0.439216,0
"101900070404",1146,28.2799993678927,2.54519994311035,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101900070404",1147,102.369997711852,9.2132997940667,"Colorado Plateau Pinyon-Juniper Woodland","Conifer",430,194,2245,126,29,65,6,"III-B",205,170,102,0.803922,0.666667,0.4
"101900070404",1148,807.589981948957,72.6830983754061,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,-9999,-9999,385,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101900070404",1150,3784.19991541654,340.577992387489,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101900070404",1152,19324.9495680537,1739.24546112483,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101900070404",1156,24.1299994606525,2.17169995145872,"Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",435,200,1930,128,29,64,7,"III-B",183,138,46,0.717647,0.541176,0.180392
"101900070404",1157,31.9099992867559,2.87189993580803,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101900070404",1158,144.969996759668,13.0472997083701,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",229,78,-9999,58,25,75,-9999,"III-A",191,19,230,0.74902,0.07451,0.901961
"101900070404",1161,4256.15990486741,383.054391438067,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101900070404",1167,9.99999977648258,0.899999979883432,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101900070404",1170,10019.9197760373,901.79277984336,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070404",1176,3553.97992056236,319.858192850612,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101900070404",1178,4739.35989406705,426.542390466034,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101900070501",11,594.999986700714,53.5499988030642,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101900070501",31,67.9999984800816,6.11999986320734,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",191,191,191,0.74902,0.74902,0.74902
"101900070501",1144,8.99999979883432,0.809999981895089,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101900070501",1146,1818.64995935,163.6784963415,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101900070501",1148,2.34999994747341,0.211499995272607,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,-9999,-9999,385,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101900070501",1149,99416.3477778714,8947.47130000843,"Rocky Mountain Lodgepole Pine Forest","Conifer",152,-9999,640,123,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101900070501",1150,10717.4797604457,964.573178440109,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101900070501",1151,185.78999584727,16.7210996262543,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101900070501",1152,11837.3297354151,1065.35967618736,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101900070501",1153,3161.36992933787,284.523293640409,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101900070501",1154,340.949992379174,30.6854993141256,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",56,168,0,0.219608,0.658824,0
"101900070501",1155,264.899994079024,23.8409994671121,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",499,202,-9999,144,29,71,-9999,"III-B",227,223,162,0.890196,0.87451,0.635294
"101900070501",1157,15543.439652577,1398.90956873193,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101900070501",1161,7073.14984190278,636.58348577125,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101900070501",1163,336.43999247998,30.2795993231982,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101900070501",1165,6.99999984353781,0.629999985918403,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,171,-9999,39,77,23,-9999,"III-A",115,255,223,0.45098,1,0.87451
"101900070501",1167,25.9999994188547,2.33999994769692,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101900070501",1170,2271.19994923472,204.407995431125,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101900070501",1171,42.9999990388751,3.86999991349876,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137
"101900070501",1175,3.99999991059303,0.359999991953373,"Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,161,-9999,32,80,20,-9999,"II-C",0,197,255,0,0.772549,1
"101900070501",1176,1446.89996765926,130.220997089334,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101900070501",1177,0.999999977648258,0.0899999979883432,"Inter-Mountain Basins Greasewood Flat","Shrubland",204,-9999,-9999,204,100,-9999,-9999,"V-A",225,225,225,0.882353,0.882353,0.882353
